date,timestamp,satellite,latitude,longitude,cloud_percentage,VV_dB,VH_dB,angle,VH_VV_ratio,NDVI,EVI,NDWI,NDMI,Blue,Green,Red,NIR,SWIR1,SWIR2
2021-08-26,2021-08-26 05:25:35.583,S2,11.761146,76.587991,39.407174,,,,,0.48729937926945655,0.4478626777036227,-0.4455102252551612,0.0985528542968373,0.10374890885750965,0.14400564826700898,0.1294048780487805,0.37533041586159743,0.3079467265725289,0.22313851091142495
2021-08-29,2021-08-29 00:40:42.000,S1,11.761146,76.587991,,-8.711831051754894,-14.05075387151848,42.712597637641714,1.6128358995997891,,,,,,,,,,
2021-08-29,2021-08-29 05:35:29.958,S2,11.761146,76.587991,93.18129,,,,,0.005062376592762157,0.15281947879045998,0.02632280774832627,0.2764515535062212,0.6378315789473684,0.5887553273427472,0.5529242618741977,0.5585520079261379,0.31661142490372274,0.22838267008985877
2021-08-31,2021-08-31 05:25:38.732,S2,11.761146,76.587991,93.926311,,,,,0.12304398104170577,0.33429710541559093,-0.08089611184301117,0.31567198375124994,0.3534200256739409,0.3471396662387677,0.318794351732991,0.40824569576205894,0.21234159178433892,0.20375879332477534
2021-08-31,2021-08-31 05:25:45.157,S2,11.761146,76.587991,99.878969,,,,,0.12430716511891475,0.337185343377882,-0.08105952674997466,0.3134711074586858,0.35113324775353016,0.3444844672657253,0.3156492939666239,0.4052593050397865,0.2118209242618742,0.2017175866495507
2021-09-03,2021-09-03 05:35:33.389,S2,11.761146,76.587991,99.060777,,,,,0.07403784228280878,0.5380768461338821,-0.04160190563477265,0.16082868634305986,0.5518649550706033,0.5225463414634147,0.489612836970475,0.5679132144931651,0.41054531450577664,0.34182657252888327
2021-09-05,2021-09-05 05:25:33.886,S2,11.761146,76.587991,74.273719,,,,,0.09871348239246795,0.33991120125630314,-0.07224023400025735,0.06509458952709561,0.4385838254172016,0.43116456996148905,0.40875969191270867,0.49829216712705593,0.437381514762516,0.35977342747111685
2021-09-08,2021-09-08 05:35:28.873,S2,11.761146,76.587991,62.360781,,,,,-0.07602105311923231,0.35637159367776167,0.11017155387266865,0.28303086243125897,1.0670480102695763,0.955636456996149,0.8920256739409498,0.7659543099238111,0.4280513478818999,0.2721405648267009
2021-09-10,2021-09-10 00:40:43.000,S1,11.761146,76.587991,,-9.638571259837454,-12.18077426598426,42.71305658133926,1.263753095517362,,,,,,,,,,
2021-09-10,2021-09-10 05:25:37.550,S2,11.761146,76.587991,63.561704,,,,,0.23233189167777155,0.5439178273619468,-0.18280952096379044,0.11217031061284631,0.3052518613607189,0.30348575096277275,0.2739494223363287,0.43898484849195274,0.3511961489088576,0.27625198973042364
2021-09-13,2021-09-13 05:35:33.334,S2,11.761146,76.587991,99.998933,,,,,0.01292560628613688,0.16146224444469617,0.010500106698331067,0.146172200338776,0.689947625160462,0.6614295250320923,0.6311512195121952,0.6476759879212631,0.48248575096277274,0.4064901155327343
2021-09-15,2021-09-15 05:25:33.480,S2,11.761146,76.587991,57.915738,,,,,0.45893933480193205,0.3591608300191752,-0.46092251810583273,0.005263068956501005,0.08129370988446726,0.11598151476251604,0.11620808729139924,0.31616405999247316,0.3113875481386393,0.23103029525032093
2021-09-18,2021-09-18 05:35:28.858,S2,11.761146,76.587991,53.651917,,,,,0.2582701454512315,0.27046461434534064,-0.24937547948008393,0.1812521910969718,0.16042156611039796,0.16738690629011554,0.16420616174582797,0.27890757414893713,0.19310397946084723,0.15548613607188702
2021-09-20,2021-09-20 05:25:39.908,S2,11.761146,76.587991,99.999991,,,,,0.2743643156014204,0.27111966931049875,-0.2850441960399146,0.09449391235330386,0.15133658536585368,0.1708641848523748,0.17486854942233632,0.3072480103323793,0.2540993581514763,0.19834967907573814
2021-09-22,2021-09-22 00:40:43.000,S1,11.761146,76.587991,,-10.404734423971236,-17.76596274214892,42.714435204748625,1.7074883431160253,,,,,,,,,,
2021-09-23,2021-09-23 05:35:35.571,S2,11.761146,76.587991,99.948701,,,,,0.1505811073900771,0.23198326828374108,-0.14018726640248094,0.15917027724675797,0.2663147625160462,0.28860693196405646,0.28254017971758666,0.3827198980631969,0.27762105263157894,0.21974878048780488
2021-09-25,2021-09-25 05:25:35.633,S2,11.761146,76.587991,50.120505,,,,,0.3172028633690744,0.22321627692204282,-0.4064874215830119,-0.14135395794932937,0.08551270860077022,0.11307676508344032,0.13878177150192555,0.26851579099319717,0.35635892169448014,0.28665584082156614
2021-09-28,2021-09-28 05:35:31.347,S2,11.761146,76.587991,92.420542,,,,,0.0539486618453364,0.43198826404499635,-0.023662578364737005,0.12039930027836349,0.548015917843389,0.5132770218228498,0.4830901155327343,0.5381586639657713,0.4225062901155328,0.35571784338896023
2021-09-30,2021-09-30 05:25:41.623,S2,11.761146,76.587991,25.996668,,,,,0.3459526688202692,0.2240176539521645,-0.4428554664514557,-0.10984472488182337,0.06628703465982029,0.10524878048780488,0.1326344030808729,0.2728834420978181,0.3402233632862644,0.25586277278562264
2021-10-03,2021-10-03 05:35:37.081,S2,11.761146,76.587991,96.795029,,,,,0.041932071364148595,0.1703123742566097,-0.002290972889102457,0.1342451211313748,0.45519537869062904,0.4516744544287548,0.41723876765083445,0.4537386304683343,0.34635725288831837,0.2578531450577664
2021-10-04,2021-10-04 00:40:44.000,S1,11.761146,76.587991,,-8.96966304256992,-14.924024767920816,42.711708169994935,1.663833378923106,,,,,,,,,,
2021-10-05,2021-10-05 05:25:37.537,S2,11.761146,76.587991,97.428891,,,,,-0.011303066563314071,0.1815867365253946,0.03686069407106725,0.17423985761102412,1.0864698331193838,1.0305807445442876,0.97918459563543,0.9573052609686062,0.6732083440308088,0.5456582798459563
2021-10-08,2021-10-08 05:35:33.054,S2,11.761146,76.587991,57.959832,,,,,-0.015389858323123094,-0.3957980888393726,0.034574338848456246,0.25802577556831924,0.7790582798459564,0.7426711168164314,0.7146983311938382,0.6930202881546168,0.40874492939666235,0.2872505776636714
2021-10-10,2021-10-10 05:25:42.588,S2,11.761146,76.587991,18.971621,,,,,0.4199615409215909,0.27292032298906477,-0.4496855049021696,-0.09070881749352078,0.0623987163029525,0.1034252888318357,0.11183838254172015,0.2721155345133854,0.32748241335044936,0.24326765083440305
2021-10-13,2021-10-13 05:35:37.793,S2,11.761146,76.587991,73.477459,,,,,0.08247769378340496,1.3766042095568618,-0.03083937495490382,0.12333965394129628,0.5317797175866495,0.4843820282413351,0.43670757381258024,0.5152061560187626,0.4020631578947369,0.3114446726572529
2021-10-15,2021-10-15 05:25:38.592,S2,11.761146,76.587991,46.319788,,,,,-0.023398201364115138,1.127309630005515,0.04292490697442224,0.17932297672098105,0.9430818998716303,0.9122228498074456,0.8772210526315789,0.8371029522207797,0.5825355584082157,0.4475867779204108
2021-10-16,2021-10-16 00:40:44.000,S1,11.761146,76.587991,,-7.543983249005043,-16.38116729289084,42.71179980230392,2.1714214828156346,,,,,,,,,,
2021-10-18,2021-10-18 05:35:33.868,S2,11.761146,76.587991,99.999929,,,,,0.07883974269802065,0.29725869080154016,-0.053542624362812354,0.36901099452886277,0.44372580231065467,0.42736790757381266,0.4061940949935815,0.47572425971900395,0.2192634146341464,0.19291951219512193
2021-10-20,2021-10-20 05:25:42.689,S2,11.761146,76.587991,84.839123,,,,,0.1206338035100679,0.6825905684280265,-0.054994175374632644,0.21856610349859099,0.39957946084724,0.3635473684210526,0.3185019255455712,0.4058762537040515,0.260286649550706,0.22089935815147624
2021-10-23,2021-10-23 05:35:37.665,S2,11.761146,76.587991,96.881114,,,,,0.0013495959960461248,-0.010891859967027623,0.033835294708589016,0.23425854961280343,1.1246531450577664,1.0473499358151477,0.9761468549422336,0.9787655950204707,0.6072391527599487,0.4631394094993581
2021-10-25,2021-10-25 05:25:38.834,S2,11.761146,76.587991,43.394312,,,,,0.6522885475770309,0.5350839151997512,-0.5597654955542041,0.2143062882997646,0.06193915275994866,0.10407689345314507,0.077103594351733,0.3705699596080609,0.23837689345314508,0.1312191270860077
2021-10-28,2021-10-28 00:40:44.000,S1,11.761146,76.587991,,-9.170422356146585,-16.037575128390984,42.71072099538207,1.7488371315462485,,,,,,,,,,
2021-10-28,2021-10-28 05:35:33.831,S2,11.761146,76.587991,43.398792,,,,,0.4987530759115934,0.357889743075548,-0.37241228881225574,0.3534900505175275,0.08667355584082156,0.0961545571245186,0.07020847240051348,0.21083671424600067,0.10043003851091144,0.04964531450577664
2021-10-30,2021-10-30 05:25:41.938,S2,11.761146,76.587991,94.706848,,,,,-0.012370705871246421,0.21587091894871788,0.04451414366191475,0.15021574553108852,0.8548713735558409,0.7933160462130938,0.7438721437740693,0.725698587677139,0.5361465982028242,0.5064043645699615
2021-11-02,2021-11-02 05:35:36.614,S2,11.761146,76.587991,94.493767,,,,,0.7306977696416797,0.6657768687753642,-0.5986009831441259,0.27733524823699546,0.05826456996148909,0.11108870346598204,0.06791514762516046,0.4473240088590149,0.24874505776636716,0.12660564826700899
2021-11-04,2021-11-04 05:25:38.117,S2,11.761146,76.587991,98.720361,,,,,0.11028728705039847,0.5962557694896664,-0.07409107959123308,0.15317203996740575,0.4638372272143774,0.4308421052631579,0.40049114249037226,0.49976740500128164,0.3669919127086008,0.31428613607188705
2021-11-07,2021-11-07 05:35:32.760,S2,11.761146,76.587991,99.999994,,,,,0.07393854840059792,0.38017384688909395,-0.04288698056554647,0.31618718118571726,0.5010264441591783,0.4804744544287548,0.45144492939666236,0.5235347967398795,0.2719960205391527,0.22636084724005134
2021-11-09,2021-11-09 00:40:43.000,S1,11.761146,76.587991,,-10.057365217273707,-14.57976859770902,42.711577632712576,1.4496608488143596,,,,,,,,,,
2021-11-12,2021-11-12 05:35:34.389,S2,11.761146,76.587991,99.993704,,,,,-0.021972441154912238,0.07002864846377221,0.03152059008755182,0.1714748924696316,1.0493730423620027,0.8245463414634145,0.8089396662387677,0.7741674106754601,0.5475189987163029,0.3779577663671374
2021-11-14,2021-11-14 05:25:36.205,S2,11.761146,76.587991,97.727887,,,,,0.31361903473365166,0.6557973130251249,-0.23720819487372297,0.3621265455823633,0.26930320924261875,0.27167958921694485,0.23023055198973044,0.4407440267876269,0.20634492939666238,0.15340706033376125
2021-11-17,2021-11-17 05:35:30.557,S2,11.761146,76.587991,63.179263,,,,,0.010096554683569813,-0.2892843425481222,0.017481920847480334,0.1658314767293991,0.9299224646983312,0.8773494223363286,0.8302187419768936,0.8471311916894876,0.6061534017971759,0.4329157894736842
2021-11-19,2021-11-19 05:25:37.459,S2,11.761146,76.587991,98.335867,,,,,-0.048506802466849186,0.44222342815855725,0.07300984551152899,0.18617772754600803,1.1350510911424903,1.0617889602053914,1.010823106546855,0.9172949882771757,0.6293449293966624,0.4362011553273427
2021-11-21,2021-11-21 00:40:43.000,S1,11.761146,76.587991,,-8.120742448631049,-14.988079983676274,42.707878423009774,1.8456539015349371,,,,,,,,,,
2021-11-22,2021-11-22 05:35:32.506,S2,11.761146,76.587991,86.516734,,,,,0.31596184440719527,0.5189635892245624,-0.2471378450830303,0.16771887628212406,0.22974531450577665,0.2407489088575096,0.20739563543003853,0.3982418486716965,0.28435237483953785,0.2175645699614891
2021-11-24,2021-11-24 05:25:33.482,S2,11.761146,76.587991,15.789699,,,,,0.639746583556338,0.2770572398785603,-0.5190072802826197,0.2573850609990615,0.03651643132220796,0.04876970474967907,0.03400911424903723,0.15406084410721899,0.09180115532734275,0.06535288831835688
2021-11-27,2021-11-27 05:35:27.998,S2,11.761146,76.587991,96.516061,,,,,-0.0019088035417307034,-0.03762671634334153,0.03199455235033688,0.18165446720332587,0.6883409499358152,0.6481083440308087,0.6102454428754814,0.6079214232111774,0.421008215661104,0.2955652118100129
2021-11-29,2021-11-29 05:25:37.195,S2,11.761146,76.587991,98.776298,,,,,0.03796681933651944,-1.4804853534995028,0.00843616138850803,0.3997434469479269,0.7742444159178433,0.7309745827984596,0.6661632862644417,0.7187419664569017,0.3082227214377407,0.3416490372272144
2021-12-02,2021-12-02 05:35:31.988,S2,11.761146,76.587991,55.22909,,,,,0.04968278938303023,0.22487824168516607,-0.028229142002310106,0.09561517817675069,0.5145843388960205,0.5061109114249038,0.4847317073170731,0.5354480073142879,0.44238549422336326,0.3748706033376124
2021-12-03,2021-12-03 00:40:43.000,S1,11.761146,76.587991,,-6.264975056951914,-14.410398096315447,42.71271159597394,2.3001525090391195,,,,,,,,,,
2021-12-04,2021-12-04 05:25:32.661,S2,11.761146,76.587991,68.298045,,,,,0.771091834590877,0.9374783672164085,-0.615479649780521,0.3331898780843306,0.09059268292682926,0.13909525032092426,0.07545853658536586,0.5852385051596304,0.2924803594351733,0.1397594351732991
2021-12-07,2021-12-07 05:35:27.417,S2,11.761146,76.587991,66.625559,,,,,0.06972499061610175,-0.5172076141013024,0.007166368392389588,0.24518693977419817,0.6093401797175867,0.5284739409499358,0.4531037227214378,0.5208328601178523,0.3156400513478819,0.20369486521181
2021-12-09,2021-12-09 05:25:35.992,S2,11.761146,76.587991,53.211478,,,,,0.7312295204486514,0.7030477297049472,-0.5792938225656885,0.31752273589256474,0.0756444159178434,0.10685930680359434,0.06219768934531451,0.4019527673262228,0.20787946084724002,0.1039811296534018
2021-12-12,2021-12-12 05:35:31.599,S2,11.761146,76.587991,60.903262,,,,,-0.02928327208705845,0.40188225852442344,0.050072276695440655,0.19329794779024012,1.2003501925545572,1.1422808729139922,1.0956898587933248,1.0333401772728015,0.6985645699614891,0.5683607188703467
2021-12-15,2021-12-15 00:40:42.000,S1,11.761146,76.587991,,-9.005438623146054,-17.87964221408853,42.71171160418578,1.9854271360124234,,,,,,,,,,
2021-12-17,2021-12-17 05:35:26.161,S2,11.761146,76.587991,0.197442,,,,,0.7621573412466568,0.5892061583420863,-0.6356970743751867,0.2596243369136152,0.042486392811296535,0.08032259306803594,0.04839653401797176,0.36335456164718744,0.21236688061617456,0.10761514762516047
2021-12-19,2021-12-19 05:25:38.013,S2,11.761146,76.587991,23.191357,,,,,-0.03149798861816494,0.1335635336164466,0.07738036164639413,0.11933368443546895,1.157201540436457,1.0417211810012839,0.9501032092426187,0.8920523787493578,0.7019558408215659,0.5729225930680361
2021-12-22,2021-12-22 05:35:33.511,S2,11.761146,76.587991,5.087086,,,,,0.6654975601641743,0.48991470520435526,-0.5842467693255728,0.1838231194850738,0.04986572528883184,0.08754428754813864,0.06699961489088575,0.33388498326015104,0.23009781771501928,0.12458536585365855
2021-12-24,2021-12-24 05:25:32.498,S2,11.761146,76.587991,6.91551,,,,,0.6513440830321905,0.5136108273234079,-0.5690231317321971,0.18838180834649063,0.05896983311938383,0.09642439024390244,0.07399756097560976,0.35244261877986677,0.2400282413350449,0.1352951219512195
2021-12-27,2021-12-27 00:40:42.000,S1,11.761146,76.587991,,-9.37574467404518,-15.291259774289397,42.714816925631965,1.6309381607436584,,,,,,,,,,
2021-12-27,2021-12-27 05:35:27.933,S2,11.761146,76.587991,0.202803,,,,,0.6451522537755604,0.4132968580788413,-0.6043554566921789,0.12451360951955492,0.03840295250320924,0.07119935815147624,0.062176251604621306,0.28937920430658415,0.22503889602053917,0.1294867779204108
2021-12-29,2021-12-29 05:25:38.975,S2,11.761146,76.587991,13.444216,,,,,0.6395381902219243,0.47356142732433104,-0.5862958133450282,0.14195795993512034,0.05103196405648267,0.08781848523748394,0.07376996148908858,0.3387242683397178,0.25345121951219507,0.14872233632862644
2022-01-01,2022-01-01 05:35:34.100,S2,11.761146,76.587991,48.325891,,,,,0.06363019856255879,0.09676753996350364,-0.06574352018388921,-0.031215345443483932,0.270629781771502,0.2853399229781772,0.2866290115532734,0.32556020681757064,0.34635609756097563,0.31299961489088574
2022-01-03,2022-01-03 05:25:33.376,S2,11.761146,76.587991,0.056948,,,,,0.5596748088649561,0.38093020239901904,-0.5435872555929805,0.04160817880807505,0.053238510911424904,0.08669178433889602,0.08270320924261874,0.2942626511101851,0.27042413350449296,0.16707946084724004
2022-01-06,2022-01-06 05:35:28.478,S2,11.761146,76.587991,0.614811,,,,,0.5433712885370531,0.3480085056967157,-0.5345080967784716,0.023843654080507953,0.05269255455712451,0.07961437740693196,0.07756585365853659,0.2631884461725477,0.25050320924261876,0.15772811296534017
2022-01-08,2022-01-08 00:40:41.000,S1,11.761146,76.587991,,-10.177154526242308,-17.18239282601798,42.711115965058525,1.688329756781457,,,,,,,,,,
2022-01-08,2022-01-08 05:25:38.792,S2,11.761146,76.587991,59.693367,,,,,0.01637025729477153,-0.0532400901891017,0.03260900124684309,0.3661789954035356,1.1571142490372273,1.0130218228498076,0.9181370988446728,0.9493915285623423,0.43996842105263156,0.33576854942233636
2022-01-11,2022-01-11 05:35:33.615,S2,11.761146,76.587991,3.332372,,,,,0.35661821117783854,0.1486573239501054,-0.3379793922940457,0.16294148234993183,0.04773427471116817,0.06303555840821566,0.060438767650834405,0.1277337624513292,0.0922048780487805,0.04700564826700899
2022-01-13,2022-01-13 05:25:33.240,S2,11.761146,76.587991,7.02309,,,,,0.31986880037816257,0.3181902799832145,-0.34797573609219207,-0.08248392779696734,0.14425982028241335,0.15995404364569962,0.16989165596919129,0.32965777054983786,0.38866110397946085,0.279313350449294
2022-01-16,2022-01-16 05:35:28.080,S2,11.761146,76.587991,28.673469,,,,,0.38270772220365235,0.21770369897381184,-0.3598512405560389,0.04053841101264891,0.07255584082156612,0.07941219512195123,0.07531309370988447,0.1686089871515818,0.15602772785622593,0.0989987163029525
2022-01-18,2022-01-18 05:25:37.722,S2,11.761146,76.587991,0.956752,,,,,0.40370045103943497,0.243984310596441,-0.4934458814118338,-0.10153847552050049,0.05285070603337613,0.08537817715019255,0.10657625160462131,0.2519743271717211,0.3081269576379974,0.2155385109114249
2022-01-20,2022-01-20 00:40:40.000,S1,11.761146,76.587991,,-9.25472324012942,-16.54812917882953,42.7155673716803,1.7880739109598827,,,,,,,,,,
2022-01-21,2022-01-21 05:35:32.340,S2,11.761146,76.587991,7.379084,,,,,0.34414090415255627,0.22124942885291232,-0.4152915001321584,-0.07045501647962853,0.0742405648267009,0.09718664955070604,0.11462387676508344,0.2354567390274787,0.27063376123234917,0.19322195121951222
2022-01-23,2022-01-23 05:25:32.082,S2,11.761146,76.587991,0.016075,,,,,0.36252342362815265,0.21424946801852202,-0.48604037397699407,-0.12629578555287643,0.05410359435173299,0.08409640564826701,0.11339050064184854,0.24337509595842816,0.3125530166880617,0.23540898587933246
2022-01-26,2022-01-26 05:35:26.520,S2,11.761146,76.587991,21.965522,,,,,0.3649811632939267,0.2260256917383404,-0.47347228110638245,-0.14319557267908317,0.0646,0.08279525032092426,0.10731861360718871,0.23330526562725626,0.30920038510911424,0.21538639281129654
2022-01-28,2022-01-28 05:25:37.509,S2,11.761146,76.587991,57.829624,,,,,-0.009962715066184125,0.064408584769611,0.036149780699321094,0.24968763362842952,1.3229935815147624,1.1861134788189986,1.125557894736842,1.103407473864084,0.6624083440308087,0.565959435173299
2022-01-31,2022-01-31 05:35:32.483,S2,11.761146,76.587991,26.634964,,,,,0.337830744360798,0.148451266725404,-0.4359815295120612,-0.08447723115274083,0.042378305519897304,0.058193453145057764,0.07327098844672657,0.14880565021172723,0.1766537869062901,0.11766264441591784
2022-02-01,2022-02-01 00:40:40.000,S1,11.761146,76.587991,,-9.209422105522854,-17.054351365880652,42.714087369318406,1.8518372999379868,,,,,,,,,,
2022-02-02,2022-02-02 05:25:31.686,S2,11.761146,76.587991,15.640761,,,,,0.3367624717435551,0.20712797836029412,-0.49211534426099984,-0.15845690420814032,0.05605340179717588,0.08841643132220796,0.12780872913992297,0.2601779166020845,0.35599306803594344,0.2563346598202824
2022-02-05,2022-02-05 05:35:26.810,S2,11.761146,76.587991,0.098777,,,,,0.3695519345975991,0.19237499275443276,-0.5003498309913313,-0.1539643550062432,0.047014762516046214,0.06671784338896021,0.09187214377406934,0.19998510663943972,0.27217560975609756,0.18976572528883184
2022-02-07,2022-02-07 05:25:36.823,S2,11.761146,76.587991,13.084856,,,,,0.329263121477916,0.20021857876890706,-0.48831214431010417,-0.16571127835754879,0.057039024390243914,0.08982772785622595,0.13134120667522464,0.26113376480471034,0.36424326059050066,0.2594826700898588
2022-02-10,2022-02-10 05:35:31.379,S2,11.761146,76.587991,13.41221,,,,,0.33352557007125566,0.19616464207915807,-0.475710127528803,-0.2022719523426979,0.05877406931964057,0.08317843388960207,0.11687214377406933,0.23436688273112183,0.35425378690629017,0.259103080872914
2022-02-12,2022-02-12 05:25:31.508,S2,11.761146,76.587991,32.504126,,,,,0.10794662311764781,-0.41297706722555844,-0.02372238989384697,0.16464118308552775,0.5453314505776637,0.44632759948652123,0.37719281129653404,0.4679440321144917,0.3355752246469833,0.2529717586649551
2022-02-13,2022-02-13 00:40:40.000,S1,11.761146,76.587991,,-9.546691518549796,-17.977153521053165,42.711939572385994,1.8830768215483316,,,,,,,,,,
2022-02-15,2022-02-15 05:35:26.220,S2,11.761146,76.587991,22.52095,,,,,0.303374649647512,0.19860359768289396,-0.42156749470974225,-0.18011565142309552,0.0791216944801027,0.09968806161745827,0.13100718870346598,0.24552451546599224,0.3535335044929397,0.261724133504493
2022-02-17,2022-02-17 05:25:38.323,S2,11.761146,76.587991,17.050108,,,,,0.3021866952211964,0.17451576563303153,-0.45874282973506486,-0.16679322877096792,0.05564942233632863,0.0898661103979461,0.12983363286264443,0.2415024349525743,0.3411586649550706,0.2461843388960205
2022-02-20,2022-02-20 05:35:34.109,S2,11.761146,76.587991,2.975259,,,,,0.28828928135876175,0.16413621850343885,-0.42690454084176516,-0.16200097542678663,0.062334274711168175,0.08605879332477534,0.11854942233632862,0.214317586937673,0.29924403080872913,0.21249204107830547
2022-02-22,2022-02-22 05:25:32.218,S2,11.761146,76.587991,23.303981,,,,,0.294210344346122,0.18560754508398183,-0.4670082599472156,-0.2276929554909151,0.06998793324775353,0.09191899871630296,0.13750603337612322,0.2525666153897676,0.4017403080872914,0.30425879332477535
2022-02-25,2022-02-25 00:40:40.000,S1,11.761146,76.587991,,-9.163595982667292,-19.655624977842596,42.71160421347069,2.144968527095772,,,,,,,,,,
2022-02-25,2022-02-25 05:35:28.044,S2,11.761146,76.587991,0.309977,,,,,0.2887786295125398,0.1585539626569514,-0.4511995099144517,-0.212814346349382,0.055931065468549424,0.07914672657252889,0.115,0.20895943374627668,0.3216830551989731,0.2524695763799743
2022-02-27,2022-02-27 05:25:40.393,S2,11.761146,76.587991,1.101725,,,,,0.2680696711111516,0.16466009120028832,-0.4384173231205126,-0.19385063525933743,0.06602310654685493,0.10008485237483955,0.14725032092426185,0.25549088288409416,0.37780320924261873,0.28929268292682925
2022-03-02,2022-03-02 05:35:35.897,S2,11.761146,76.587991,82.675481,,,,,0.24735804840302053,0.17508412340989407,-0.35260296626932225,-0.08829208053724893,0.09914390243902439,0.11865314505776635,0.14969268292682927,0.24789037789781224,0.2962421052631579,0.2279921694480103
2022-03-04,2022-03-04 05:25:34.476,S2,11.761146,76.587991,8.124419,,,,,0.2732873131713023,0.16946959544118256,-0.4352240252360633,-0.18814473113313654,0.06967329910141208,0.0988602053915276,0.14337766367137358,0.2511270865702354,0.3678767650834403,0.29642991014120673
2022-03-07,2022-03-07 05:35:29.980,S2,11.761146,76.587991,14.567891,,,,,0.2665755146442686,0.15061779668678596,-0.42245998138811325,-0.19420422651385874,0.06209204107830552,0.08809845956354301,0.12565160462130937,0.21633042414243472,0.3204559691912709,0.24709563543003854
2022-03-09,2022-03-09 00:40:40.000,S1,11.761146,76.587991,,-10.40896281209763,-20.44473094907648,42.71491524888055,1.9641467952325622,,,,,,,,,,
2022-03-09,2022-03-09 05:25:41.360,S2,11.761146,76.587991,4.1e-05,,,,,0.24996985228706778,0.1549396155192389,-0.4235076062040947,-0.18789775228434602,0.06990693196405648,0.10445596919127084,0.15419255455712455,0.25695507111690163,0.3760539152759949,0.2904282413350449
2022-03-12,2022-03-12 05:35:36.482,S2,11.761146,76.587991,0.00117,,,,,0.2462949980947461,0.13256682019530694,-0.4204137300672491,-0.1995455226037489,0.05780654685494224,0.08221270860077022,0.12183620025673941,0.20146289829341688,0.3021335044929397,0.2275197689345314
2022-03-14,2022-03-14 05:25:35.448,S2,11.761146,76.587991,4.2e-05,,,,,0.27110297250226545,0.1472893617847907,-0.45819061337225364,-0.23181004239346462,0.05364595635430038,0.07942310654685494,0.1224824133504493,0.21399486370968115,0.34261964056482674,0.2619788189987163
2022-03-17,2022-03-17 05:35:30.502,S2,11.761146,76.587991,65.423411,,,,,0.2297411904486906,0.13293398194336564,-0.4338052303059006,-0.20451562812521007,0.06248793324775353,0.09202413350449294,0.14544492939666237,0.23243953675911577,0.3515631578947369,0.2705686777920411
2022-03-19,2022-03-19 05:25:40.923,S2,11.761146,76.587991,6.806871,,,,,0.21430312446977753,0.13396507281454031,-0.3629531561991892,-0.22194879496629397,0.08020295250320925,0.10834903722721438,0.15001694480102695,0.2325137367182733,0.3642811296534018,0.2733002567394095
2022-03-21,2022-03-21 00:40:40.000,S1,11.761146,76.587991,,-10.006435384685002,-20.92065370415325,42.70875983672822,2.0907199117252704,,,,,,,,,,
2022-03-22,2022-03-22 05:35:35.582,S2,11.761146,76.587991,85.176051,,,,,0.012389555935937081,0.4072079214149352,-0.020149338350456823,-0.029145046469139565,0.48124929396662386,0.41078356867779214,0.41734942233632866,0.42776277098943394,0.4532504492939667,0.43088202824133504
2022-03-24,2022-03-24 05:25:34.963,S2,11.761146,76.587991,90.643865,,,,,-0.06071446235685448,0.1527727460168868,0.13611768632494486,0.0658901284291856,0.9686490372272144,0.8302531450577664,0.7129078305519897,0.6312472513459614,0.5531857509627728,0.4845680359435174
2022-03-27,2022-03-27 05:35:29.641,S2,11.761146,76.587991,19.794382,,,,,0.22332010927079624,0.1316675519963531,-0.3854454947682722,-0.23851014137698853,0.07293761232349166,0.09438023106546856,0.1352405648267009,0.2129399224408019,0.34702952503209245,0.28099050064184855
2022-03-29,2022-03-29 05:25:39.846,S2,11.761146,76.587991,3.497815,,,,,0.2461147423987519,0.1397369160636685,-0.43160999068078143,-0.24674132145321712,0.056657637997432606,0.0935211810012837,0.14239409499358152,0.23550449260086093,0.389717971758665,0.30415750962772786
2022-04-01,2022-04-01 05:35:34.540,S2,11.761146,76.587991,4.702327,,,,,0.25426640935207345,0.11221405365040231,-0.44629307380687816,-0.2657162137203336,0.03664467265725289,0.0626403080872914,0.09716007702182286,0.1632854959357229,0.28230462130937095,0.20763106546854945
2022-04-02,2022-04-02 00:40:40.000,S1,11.761146,76.587991,,-11.370248058942108,-16.084963800164818,42.70781555959287,1.4146537275864295,,,,,,,,,,
2022-04-03,2022-04-03 05:25:34.060,S2,11.761146,76.587991,25.636879,,,,,0.24898503222691337,0.1377770385329193,-0.46971653436487437,-0.27199190765048326,0.05227946084724006,0.0832530166880616,0.13857509627727857,0.23068343913983627,0.4031551989730424,0.3391313222079589
2022-04-06,2022-04-06 05:35:29.254,S2,11.761146,76.587991,6.776766,,,,,0.2383927639864382,0.12527092536757345,-0.42288899113452183,-0.254672721079215,0.05505378690629013,0.07955160462130938,0.12045083440308087,0.19591065378565536,0.33005917843388966,0.27852965340179714
2022-04-08,2022-04-08 05:25:39.927,S2,11.761146,76.587991,37.442181,,,,,0.20550652848862627,0.13197547682845678,-0.3483794043059988,-0.26034840160375056,0.08569833119383825,0.11429139922978176,0.1558693196405648,0.23674531437848748,0.403170218228498,0.32787573812580234
2022-04-11,2022-04-11 05:35:34.352,S2,11.761146,76.587991,95.953357,,,,,-0.007874978748759788,0.09058368070804428,0.04876489370896664,0.3541922601073114,0.701285237483954,0.6232441591784339,0.5742593068035943,0.5652888480750832,0.2695807445442876,0.2714394094993582
